Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Loyal (gdnp),High_Spender,Positive_Review
229,18,Male,Other,36,M,Spring,2,Store Pickup,Yes,11,Credit Card,Unknown_Frequency,Yes,Low spender,Negative Review
230,70,Male,Footwear,28,S,Spring,4,Next Day Air,Yes,27,PayPal,Every 3 Months,No,Low spender,Positive Review
231,66,Male,Accessories,88,L,Fall,4,Standard,Yes,43,Credit Card,Annually,No,High spender,Positive Review
232,69,Male,Clothing,26,M,Spring,3,2-Day Shipping,Yes,18,Debit Card,Every 3 Months,No,Low spender,Negative Review
233,69,Male,Accessories,27,L,Winter,4,Express,Yes,32,Bank Transfer,Bi-Weekly,No,Low spender,Positive Review
234,19,Male,Clothing,83,XL,Fall,4,Next Day Air,Yes,27,Bank Transfer,Every 3 Months,No,High spender,Positive Review
235,20,Male,Accessories,39,S,Summer,3,Next Day Air,Yes,24,Credit Card,Weekly,Yes,Low spender,Negative Review
236,43,Male,Accessories,89,M,Winter,3,Free Shipping,Yes,31,Debit Card,Quarterly,No,High spender,Negative Review
237,38,Male,Outerwear,36,L,Winter,3,Next Day Air,Yes,39,PayPal,Fortnightly,Yes,Low spender,Negative Review
238,50,Male,Other,90,M,Summer,3,Store Pickup,Yes,36,Debit Card,Fortnightly,Yes,High spender,Negative Review
239,64,Male,Clothing,34,M,Fall,4,Free Shipping,Yes,5,Cash,Annually,No,Low spender,Positive Review
240,69,Male,Clothing,51,L,Summer,2,Express,Yes,47,Credit Card,Bi-Weekly,No,Low spender,Negative Review
241,47,Male,Clothing,45,XL,Winter,3,Free Shipping,Yes,29,Bank Transfer,Unknown_Frequency,Yes,Low spender,Negative Review
242,69,Male,Clothing,88,M,Winter,4,Free Shipping,Yes,43,Venmo,Bi-Weekly,No,High spender,Positive Review
243,55,Male,Other,85,L,Summer,4,Store Pickup,Yes,40,Debit Card,Every 3 Months,No,High spender,Positive Review
244,25,Unknown_Gender,Accessories,36,M,Winter,2,2-Day Shipping,Yes,4,Debit Card,Monthly,No,Low spender,Negative Review
245,53,Male,Accessories,36,S,Spring,4,2-Day Shipping,Yes,39,PayPal,Weekly,Yes,Low spender,Positive Review
246,69,Male,Footwear,53,L,Summer,3,Next Day Air,Yes,45,Venmo,Fortnightly,Yes,Low spender,Negative Review
247,35,Male,Accessories,86,XL,Spring,3,Express,Yes,20,Venmo,Unknown_Frequency,Yes,High spender,Negative Review
248,29,Male,Clothing,66,XL,Spring,4,Standard,Yes,14,Debit Card,Weekly,Yes,High spender,Positive Review
249,47,Male,Accessories,100,M,Winter,4,Express,Yes,33,PayPal,Weekly,Yes,High spender,Positive Review
250,53,Male,Accessories,47,S,Fall,4,Standard,Yes,18,Credit Card,Annually,No,Low spender,Positive Review
251,33,Male,Clothing,25,L,Fall,4,Express,Yes,9,Bank Transfer,Weekly,Yes,Low spender,Positive Review
252,69,Male,Accessories,51,XL,Winter,2,Standard,Yes,34,PayPal,Annually,No,Low spender,Negative Review
253,32,Male,Clothing,41,M,Summer,3,Free Shipping,Yes,33,Venmo,Unknown_Frequency,Yes,Low spender,Negative Review
254,52,Male,Footwear,73,L,Winter,4,2-Day Shipping,Yes,15,Bank Transfer,Bi-Weekly,No,High spender,Positive Review
255,67,Male,Accessories,36,M,Winter,3,Store Pickup,Yes,4,PayPal,Bi-Weekly,No,Low spender,Negative Review
256,69,Male,Accessories,20,M,Spring,4,Free Shipping,Yes,25,Debit Card,Annually,No,Low spender,Positive Review
257,58,Male,Accessories,36,XL,Spring,4,Express,Yes,20,Credit Card,Every 3 Months,No,Low spender,Positive Review
258,69,Male,Accessories,36,M,Summer,3,Express,Yes,5,Credit Card,Quarterly,No,Low spender,Negative Review
259,61,Male,Accessories,36,S,Spring,2,Express,Yes,16,Cash,Quarterly,No,Low spender,Negative Review
260,32,Male,Clothing,57,M,Fall,3,Standard,Yes,13,Debit Card,Annually,No,High spender,Negative Review
261,38,Male,Accessories,57,S,Winter,3,2-Day Shipping,Yes,11,Credit Card,Every 3 Months,No,High spender,Negative Review
262,21,Male,Clothing,77,L,Winter,3,Standard,Yes,21,Credit Card,Annually,No,High spender,Negative Review
263,37,Male,Clothing,40,M,Summer,3,Next Day Air,Yes,6,Debit Card,Annually,No,Low spender,Negative Review
264,69,Unknown_Gender,Clothing,46,M,Summer,4,Store Pickup,Yes,29,Venmo,Unknown_Frequency,Yes,Low spender,Positive Review
265,36,Male,Clothing,78,S,Fall,3,Store Pickup,Yes,15,Cash,Annually,No,High spender,Negative Review
266,69,Male,Accessories,59,M,Spring,3,2-Day Shipping,Yes,17,Bank Transfer,Bi-Weekly,No,High spender,Negative Review
267,69,Male,Accessories,36,L,Summer,3,Express,Yes,32,Credit Card,Weekly,Yes,Low spender,Negative Review
268,64,Male,Clothing,54,M,Spring,3,2-Day Shipping,Yes,42,Venmo,Annually,No,Low spender,Negative Review
269,68,Male,Footwear,42,M,Spring,2,Store Pickup,Yes,21,Cash,Monthly,No,Low spender,Negative Review
270,68,Unknown_Gender,Clothing,44,M,Winter,3,Next Day Air,Yes,9,Cash,Bi-Weekly,No,Low spender,Negative Review
271,33,Male,Clothing,36,XL,Fall,4,Free Shipping,Yes,16,Bank Transfer,Annually,No,Low spender,Positive Review
272,69,Male,Accessories,69,XL,Summer,4,Express,Yes,42,Credit Card,Fortnightly,Yes,High spender,Positive Review
273,69,Male,Accessories,26,M,Summer,4,2-Day Shipping,Yes,37,Debit Card,Bi-Weekly,No,Low spender,Positive Review
274,69,Male,Outerwear,33,S,Spring,4,Express,Yes,32,Debit Card,Quarterly,No,Low spender,Positive Review
275,59,Male,Accessories,36,M,Spring,3,Express,Yes,28,Cash,Bi-Weekly,No,Low spender,Negative Review
276,48,Male,Accessories,85,XL,Winter,4,Express,Yes,13,Credit Card,Weekly,Yes,High spender,Positive Review
277,25,Male,Clothing,36,XL,Fall,3,Express,Yes,11,Bank Transfer,Unknown_Frequency,Yes,Low spender,Negative Review
278,69,Male,Clothing,29,M,Winter,3,Store Pickup,Yes,36,Bank Transfer,Bi-Weekly,No,Low spender,Negative Review
279,69,Male,Clothing,95,M,Spring,3,Express,Yes,23,Debit Card,Annually,No,High spender,Negative Review
280,23,Male,Footwear,69,L,Summer,4,Standard,Yes,37,Bank Transfer,Monthly,No,High spender,Positive Review
281,69,Male,Footwear,69,S,Fall,4,2-Day Shipping,Yes,21,Cash,Unknown_Frequency,Yes,High spender,Positive Review
282,38,Male,Accessories,61,XL,Spring,3,Standard,Yes,22,Debit Card,Bi-Weekly,No,High spender,Negative Review
283,69,Unknown_Gender,Clothing,94,M,Summer,3,2-Day Shipping,Yes,9,Cash,Monthly,No,High spender,Negative Review
284,32,Male,Clothing,30,S,Fall,3,Next Day Air,Yes,16,Venmo,Annually,No,Low spender,Negative Review
285,69,Male,Clothing,36,M,Summer,3,Standard,Yes,4,PayPal,Quarterly,No,Low spender,Negative Review
286,29,Male,Accessories,39,XL,Summer,4,Express,Yes,3,Debit Card,Unknown_Frequency,Yes,Low spender,Positive Review
287,27,Unknown_Gender,Accessories,51,L,Summer,2,Store Pickup,Yes,6,Debit Card,Annually,No,Low spender,Negative Review
288,69,Male,Accessories,37,L,Spring,3,2-Day Shipping,Yes,18,Venmo,Fortnightly,Yes,Low spender,Negative Review
289,30,Male,Clothing,62,M,Winter,3,2-Day Shipping,Yes,34,Venmo,Bi-Weekly,No,High spender,Negative Review
290,69,Male,Outerwear,85,M,Fall,3,2-Day Shipping,Yes,26,Credit Card,Monthly,No,High spender,Negative Review
291,58,Male,Clothing,36,M,Winter,3,Standard,Yes,50,PayPal,Weekly,Yes,Low spender,Negative Review
292,57,Male,Clothing,36,XL,Fall,3,Next Day Air,Yes,40,Bank Transfer,Monthly,No,Low spender,Negative Review
293,60,Male,Footwear,99,M,Spring,4,Free Shipping,Yes,24,Cash,Quarterly,No,High spender,Positive Review
294,69,Male,Accessories,39,M,Spring,2,Express,Yes,33,PayPal,Annually,No,Low spender,Negative Review
295,70,Male,Clothing,20,M,Spring,4,Store Pickup,Yes,19,Credit Card,Every 3 Months,No,Low spender,Positive Review
296,69,Male,Accessories,42,M,Winter,2,Store Pickup,Yes,24,Credit Card,Quarterly,No,Low spender,Negative Review
297,25,Male,Footwear,74,S,Spring,3,2-Day Shipping,Yes,19,Credit Card,Weekly,Yes,High spender,Negative Review
298,48,Male,Footwear,26,XL,Summer,4,Standard,Yes,4,Credit Card,Bi-Weekly,No,Low spender,Positive Review
299,69,Male,Clothing,53,M,Winter,4,Standard,Yes,11,Venmo,Every 3 Months,No,Low spender,Positive Review
300,25,Male,Footwear,80,M,Summer,3,Next Day Air,Yes,28,PayPal,Unknown_Frequency,Yes,High spender,Negative Review
301,29,Male,Accessories,98,M,Spring,4,Store Pickup,Yes,24,PayPal,Weekly,Yes,High spender,Positive Review
302,69,Unknown_Gender,Clothing,95,M,Spring,3,Standard,Yes,25,Credit Card,Every 3 Months,No,High spender,Negative Review
303,37,Male,Clothing,44,L,Summer,3,Express,Yes,27,Bank Transfer,Every 3 Months,No,Low spender,Negative Review
304,69,Male,Footwear,60,M,Summer,3,Next Day Air,Yes,49,Venmo,Weekly,Yes,High spender,Negative Review
305,40,Male,Clothing,36,M,Winter,3,Next Day Air,Yes,45,Credit Card,Bi-Weekly,No,Low spender,Negative Review
306,60,Male,Clothing,59,M,Fall,3,2-Day Shipping,Yes,26,PayPal,Annually,No,High spender,Negative Review
307,26,Male,Outerwear,36,S,Summer,3,Express,Yes,4,Cash,Annually,No,Low spender,Negative Review
308,29,Male,Other,36,M,Winter,3,Free Shipping,Yes,3,Credit Card,Every 3 Months,No,Low spender,Negative Review
309,66,Male,Accessories,36,M,Fall,3,Standard,Yes,45,Venmo,Unknown_Frequency,Yes,Low spender,Negative Review
310,69,Male,Clothing,22,M,Spring,4,Standard,Yes,21,Cash,Fortnightly,Yes,Low spender,Positive Review
311,56,Male,Clothing,36,M,Winter,3,Standard,Yes,50,Cash,Fortnightly,Yes,Low spender,Negative Review
312,69,Male,Clothing,52,L,Winter,4,Store Pickup,Yes,19,Bank Transfer,Monthly,No,Low spender,Positive Review
313,69,Male,Clothing,89,L,Spring,3,Next Day Air,Yes,6,PayPal,Annually,No,High spender,Negative Review
314,42,Male,Other,77,M,Spring,3,Express,Yes,50,Credit Card,Unknown_Frequency,Yes,High spender,Negative Review
315,30,Male,Clothing,24,M,Summer,3,Store Pickup,Yes,17,Debit Card,Every 3 Months,No,Low spender,Negative Review
316,66,Male,Other,24,XL,Spring,4,Express,Yes,24,Debit Card,Annually,No,Low spender,Positive Review
317,36,Male,Accessories,22,M,Fall,3,Free Shipping,Yes,46,Venmo,Monthly,No,Low spender,Negative Review
318,58,Male,Clothing,82,L,Fall,4,Standard,Yes,42,Cash,Every 3 Months,No,High spender,Positive Review
319,45,Male,Accessories,67,M,Winter,2,Standard,Yes,10,Cash,Unknown_Frequency,Yes,High spender,Negative Review
320,47,Male,Clothing,74,XL,Spring,2,Standard,Yes,1,Cash,Every 3 Months,No,High spender,Negative Review
321,69,Male,Accessories,36,L,Summer,3,Standard,Yes,28,Debit Card,Unknown_Frequency,Yes,Low spender,Negative Review
322,41,Male,Footwear,36,L,Summer,4,Free Shipping,Yes,48,Debit Card,Quarterly,No,Low spender,Positive Review
323,41,Male,Accessories,95,S,Winter,3,Standard,Yes,47,Credit Card,Monthly,No,High spender,Negative Review
324,66,Male,Clothing,36,M,Winter,3,Next Day Air,Yes,29,PayPal,Bi-Weekly,No,Low spender,Negative Review
325,37,Male,Clothing,82,M,Summer,4,Standard,Yes,37,Venmo,Quarterly,No,High spender,Positive Review
326,70,Male,Clothing,70,M,Winter,3,Free Shipping,Yes,38,Debit Card,Unknown_Frequency,Yes,High spender,Negative Review
327,62,Male,Accessories,41,M,Fall,3,Store Pickup,Yes,48,Bank Transfer,Weekly,Yes,Low spender,Negative Review
328,61,Male,Outerwear,42,M,Summer,3,Free Shipping,Yes,36,PayPal,Weekly,Yes,Low spender,Negative Review
329,48,Male,Outerwear,50,M,Fall,3,Free Shipping,Yes,9,Credit Card,Weekly,Yes,Low spender,Negative Review
330,70,Male,Clothing,31,S,Summer,3,2-Day Shipping,Yes,34,Bank Transfer,Monthly,No,Low spender,Negative Review
331,46,Male,Clothing,51,M,Winter,3,Express,Yes,43,Venmo,Bi-Weekly,No,Low spender,Negative Review
332,31,Male,Clothing,98,L,Fall,3,Store Pickup,Yes,46,PayPal,Quarterly,No,High spender,Negative Review
333,19,Male,Clothing,86,M,Winter,2,2-Day Shipping,Yes,5,Credit Card,Monthly,No,High spender,Negative Review
334,69,Male,Clothing,64,M,Winter,4,Standard,Yes,15,Bank Transfer,Bi-Weekly,No,High spender,Positive Review
335,41,Unknown_Gender,Clothing,46,M,Fall,2,Next Day Air,Yes,30,Credit Card,Annually,No,Low spender,Negative Review
336,69,Male,Clothing,36,L,Spring,3,Standard,Yes,44,Venmo,Every 3 Months,No,Low spender,Negative Review
337,36,Male,Accessories,36,S,Fall,4,Express,Yes,16,PayPal,Annually,No,Low spender,Positive Review
338,32,Male,Clothing,59,M,Winter,3,2-Day Shipping,Yes,16,Bank Transfer,Annually,No,High spender,Negative Review
339,69,Male,Clothing,79,M,Winter,3,Express,Yes,16,Cash,Weekly,Yes,High spender,Negative Review
340,40,Male,Other,36,M,Spring,3,2-Day Shipping,Yes,21,Credit Card,Every 3 Months,No,Low spender,Negative Review
341,69,Unknown_Gender,Clothing,47,L,Summer,3,Express,Yes,39,Venmo,Every 3 Months,No,Low spender,Negative Review
342,69,Male,Accessories,36,S,Summer,3,Store Pickup,Yes,40,Debit Card,Bi-Weekly,No,Low spender,Negative Review
343,64,Male,Outerwear,36,M,Spring,2,Next Day Air,Yes,48,Credit Card,Every 3 Months,No,Low spender,Negative Review
344,27,Male,Footwear,39,M,Summer,4,Next Day Air,Yes,26,Venmo,Monthly,No,Low spender,Positive Review
345,24,Male,Clothing,71,M,Winter,3,Standard,Yes,46,Debit Card,Monthly,No,High spender,Negative Review
346,48,Male,Other,36,S,Winter,4,Next Day Air,Yes,27,Bank Transfer,Annually,No,Low spender,Positive Review
347,49,Male,Clothing,50,L,Spring,4,Next Day Air,Yes,5,Cash,Weekly,Yes,Low spender,Positive Review
348,36,Male,Footwear,41,L,Fall,3,Store Pickup,Yes,43,PayPal,Fortnightly,Yes,Low spender,Negative Review
349,69,Male,Clothing,59,M,Fall,2,Free Shipping,Yes,17,PayPal,Unknown_Frequency,Yes,High spender,Negative Review
350,37,Male,Accessories,36,M,Winter,3,2-Day Shipping,Yes,3,Bank Transfer,Bi-Weekly,No,Low spender,Negative Review
351,69,Male,Clothing,36,M,Spring,2,2-Day Shipping,Yes,47,Bank Transfer,Unknown_Frequency,Yes,Low spender,Negative Review
352,28,Male,Clothing,36,M,Winter,3,Standard,Yes,24,Debit Card,Bi-Weekly,No,Low spender,Negative Review
353,27,Unknown_Gender,Clothing,36,XL,Fall,4,Next Day Air,Yes,12,Cash,Every 3 Months,No,Low spender,Positive Review
354,63,Male,Footwear,64,L,Fall,4,Store Pickup,Yes,35,Debit Card,Monthly,No,High spender,Positive Review
355,58,Male,Accessories,36,S,Fall,3,Free Shipping,Yes,42,Venmo,Weekly,Yes,Low spender,Negative Review
356,37,Male,Accessories,42,XL,Fall,4,2-Day Shipping,Yes,1,PayPal,Every 3 Months,No,Low spender,Positive Review
357,69,Male,Clothing,36,L,Spring,3,Standard,Yes,27,Cash,Weekly,Yes,Low spender,Negative Review
358,18,Male,Other,56,M,Spring,3,Standard,Yes,16,Credit Card,Unknown_Frequency,Yes,High spender,Negative Review
359,48,Male,Accessories,36,XL,Summer,3,Express,Yes,36,Credit Card,Every 3 Months,No,Low spender,Negative Review
360,31,Male,Footwear,36,M,Winter,3,Store Pickup,Yes,30,Credit Card,Every 3 Months,No,Low spender,Negative Review
361,51,Male,Clothing,30,M,Summer,3,Standard,Yes,18,Debit Card,Fortnightly,Yes,Low spender,Negative Review
362,65,Male,Clothing,96,M,Spring,2,Free Shipping,Yes,45,Cash,Annually,No,High spender,Negative Review
363,53,Unknown_Gender,Footwear,36,M,Fall,3,Free Shipping,Yes,1,Venmo,Fortnightly,Yes,Low spender,Negative Review
364,55,Male,Other,88,L,Winter,3,Free Shipping,Yes,42,Bank Transfer,Fortnightly,Yes,High spender,Negative Review
365,62,Male,Footwear,88,L,Summer,3,Free Shipping,Yes,7,Venmo,Every 3 Months,No,High spender,Negative Review
366,55,Male,Accessories,88,XL,Summer,3,Standard,Yes,50,PayPal,Quarterly,No,High spender,Negative Review
367,64,Unknown_Gender,Clothing,36,M,Spring,3,Store Pickup,Yes,37,Venmo,Fortnightly,Yes,Low spender,Negative Review
368,52,Unknown_Gender,Clothing,40,XL,Spring,2,Store Pickup,Yes,18,Bank Transfer,Monthly,No,Low spender,Negative Review
369,24,Male,Accessories,39,M,Spring,4,Standard,Yes,29,Cash,Monthly,No,Low spender,Positive Review
370,38,Male,Accessories,40,M,Summer,3,Store Pickup,Yes,45,PayPal,Quarterly,No,Low spender,Negative Review
371,59,Male,Accessories,34,M,Winter,3,Express,Yes,13,PayPal,Weekly,Yes,Low spender,Negative Review
372,69,Male,Footwear,83,S,Winter,3,2-Day Shipping,Yes,47,PayPal,Monthly,No,High spender,Negative Review
373,69,Male,Clothing,85,L,Summer,3,Standard,Yes,7,Debit Card,Weekly,Yes,High spender,Negative Review
374,23,Unknown_Gender,Outerwear,27,L,Summer,4,Express,Yes,11,Venmo,Bi-Weekly,No,Low spender,Positive Review
375,69,Male,Accessories,78,S,Spring,5,Store Pickup,Yes,39,Bank Transfer,Unknown_Frequency,Yes,High spender,Positive Review
376,59,Male,Accessories,32,M,Summer,4,Standard,Yes,6,Debit Card,Quarterly,No,Low spender,Positive Review
377,51,Male,Other,36,S,Fall,4,Express,Yes,2,Venmo,Bi-Weekly,No,Low spender,Positive Review
378,69,Unknown_Gender,Accessories,32,M,Spring,3,Standard,Yes,39,Credit Card,Every 3 Months,No,Low spender,Negative Review
379,54,Male,Clothing,62,L,Winter,4,Next Day Air,Yes,23,Credit Card,Unknown_Frequency,Yes,High spender,Positive Review
380,32,Male,Clothing,29,S,Fall,4,2-Day Shipping,Yes,46,Debit Card,Bi-Weekly,No,Low spender,Positive Review
381,39,Male,Accessories,69,XL,Fall,3,Store Pickup,Yes,19,Bank Transfer,Weekly,Yes,High spender,Negative Review
382,66,Male,Accessories,25,L,Winter,3,Store Pickup,Yes,3,Credit Card,Every 3 Months,No,Low spender,Negative Review
383,28,Male,Other,76,M,Winter,3,Store Pickup,Yes,47,PayPal,Quarterly,No,High spender,Negative Review
384,50,Male,Accessories,77,S,Fall,2,Standard,Yes,6,PayPal,Unknown_Frequency,Yes,High spender,Negative Review
385,69,Male,Clothing,33,M,Fall,4,2-Day Shipping,Yes,6,Venmo,Annually,No,Low spender,Positive Review
386,69,Male,Clothing,36,S,Fall,2,Next Day Air,Yes,12,Credit Card,Bi-Weekly,No,Low spender,Negative Review
387,64,Male,Accessories,39,L,Spring,3,Express,Yes,40,PayPal,Quarterly,No,Low spender,Negative Review
388,45,Male,Outerwear,93,L,Summer,3,Store Pickup,Yes,38,PayPal,Unknown_Frequency,Yes,High spender,Negative Review
389,22,Unknown_Gender,Accessories,82,M,Summer,2,Store Pickup,Yes,10,PayPal,Unknown_Frequency,Yes,High spender,Negative Review
390,69,Male,Footwear,42,L,Spring,4,Standard,Yes,28,Bank Transfer,Monthly,No,Low spender,Positive Review
391,25,Male,Other,71,M,Winter,3,2-Day Shipping,Yes,19,PayPal,Unknown_Frequency,Yes,High spender,Negative Review
392,37,Male,Clothing,86,L,Spring,4,Standard,Yes,25,Cash,Fortnightly,Yes,High spender,Positive Review
393,26,Male,Clothing,82,XL,Spring,3,Next Day Air,Yes,38,Credit Card,Annually,No,High spender,Negative Review
394,69,Male,Footwear,65,L,Fall,4,Standard,Yes,6,PayPal,Fortnightly,Yes,High spender,Positive Review
395,43,Male,Other,36,M,Spring,4,Store Pickup,Yes,7,Debit Card,Bi-Weekly,No,Low spender,Positive Review
396,37,Male,Footwear,65,L,Winter,3,Store Pickup,Yes,2,PayPal,Annually,No,High spender,Negative Review
397,46,Male,Clothing,88,S,Fall,3,Standard,Yes,24,Bank Transfer,Annually,No,High spender,Negative Review
398,22,Male,Accessories,36,M,Fall,3,Free Shipping,Yes,26,Cash,Annually,No,Low spender,Negative Review
399,20,Male,Footwear,67,S,Winter,4,Free Shipping,Yes,25,Debit Card,Every 3 Months,No,High spender,Positive Review
400,60,Male,Other,35,L,Fall,3,2-Day Shipping,Yes,10,Debit Card,Monthly,No,Low spender,Negative Review
401,39,Male,Footwear,66,M,Winter,4,Free Shipping,Yes,14,PayPal,Fortnightly,Yes,High spender,Positive Review
402,43,Male,Clothing,91,L,Fall,4,Standard,Yes,21,Cash,Quarterly,No,High spender,Positive Review
403,31,Male,Accessories,78,L,Fall,3,Express,Yes,26,PayPal,Monthly,No,High spender,Negative Review
404,19,Male,Footwear,45,M,Winter,3,Next Day Air,Yes,12,Bank Transfer,Unknown_Frequency,Yes,Low spender,Negative Review
405,35,Male,Clothing,93,M,Spring,4,Store Pickup,Yes,11,Credit Card,Monthly,No,High spender,Positive Review
406,41,Male,Clothing,74,S,Summer,3,Standard,Yes,15,Cash,Annually,No,High spender,Negative Review
407,52,Male,Other,36,M,Spring,4,Express,Yes,13,Cash,Monthly,No,Low spender,Positive Review
408,45,Male,Clothing,76,XL,Spring,3,Next Day Air,Yes,5,Credit Card,Bi-Weekly,No,High spender,Negative Review
409,34,Male,Other,66,L,Spring,3,Express,Yes,36,Cash,Fortnightly,Yes,High spender,Negative Review
410,35,Male,Clothing,51,M,Winter,3,2-Day Shipping,Yes,32,Bank Transfer,Monthly,No,Low spender,Negative Review
411,69,Unknown_Gender,Clothing,26,L,Spring,4,2-Day Shipping,Yes,1,Credit Card,Quarterly,No,Low spender,Positive Review
412,69,Male,Clothing,29,M,Summer,2,Express,Yes,15,PayPal,Annually,No,Low spender,Negative Review
413,24,Male,Outerwear,36,M,Summer,3,Store Pickup,Yes,3,Bank Transfer,Weekly,Yes,Low spender,Negative Review
414,70,Male,Accessories,99,S,Summer,4,Free Shipping,Yes,48,Cash,Unknown_Frequency,Yes,High spender,Positive Review
415,69,Male,Other,88,L,Winter,2,Store Pickup,Yes,30,Debit Card,Weekly,Yes,High spender,Negative Review
416,67,Male,Other,31,M,Winter,2,Express,Yes,40,Bank Transfer,Monthly,No,Low spender,Negative Review
417,36,Male,Accessories,55,L,Spring,3,Free Shipping,Yes,24,Bank Transfer,Fortnightly,Yes,Low spender,Negative Review
418,23,Male,Footwear,81,L,Fall,4,Free Shipping,Yes,48,Debit Card,Quarterly,No,High spender,Positive Review
419,69,Unknown_Gender,Clothing,36,L,Spring,3,Standard,Yes,27,Venmo,Bi-Weekly,No,Low spender,Negative Review
420,53,Male,Other,91,S,Winter,3,Free Shipping,Yes,14,Credit Card,Unknown_Frequency,Yes,High spender,Negative Review
