Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
281,,Male,Footwear,69.0,S,Fall,4.2,2-Day Shipping,Yes,21,Cash,
282,38.0,Male,Accessories,61.0,XL,Spring,,Standard,Yes,22,Debit Card,Bi-Weekly
283,,,Clothing,94.0,M,Summer,,2-Day Shipping,Yes,9,Cash,Monthly
284,32.0,Male,Clothing,30.0,S,Fall,3.2,Next Day Air,Yes,16,Venmo,Annually
285,,Male,Clothing,,M,Summer,3.5,Standard,Yes,4,PayPal,Quarterly
286,29.0,Male,Accessories,39.0,XL,Summer,4.8,Express,Yes,3,Debit Card,
287,27.0,,Accessories,51.0,L,Summer,2.6,Store Pickup,Yes,6,Debit Card,Annually
288,,Male,Accessories,37.0,L,Spring,3.4,2-Day Shipping,Yes,18,Venmo,Fortnightly
289,30.0,Male,Clothing,62.0,M,Winter,3.7,2-Day Shipping,Yes,34,Venmo,Bi-Weekly
290,,Male,Outerwear,85.0,M,Fall,,2-Day Shipping,Yes,26,Credit Card,Monthly
291,58.0,Male,Clothing,,M,Winter,3.7,Standard,Yes,50,PayPal,Weekly
292,57.0,Male,Clothing,,XL,Fall,3.3,Next Day Air,Yes,40,Bank Transfer,Monthly
293,60.0,Male,Footwear,99.0,M,Spring,4.7,Free Shipping,Yes,24,Cash,Quarterly
294,69.0,Male,Accessories,39.0,M,Spring,2.7,Express,Yes,33,PayPal,Annually
295,70.0,Male,Clothing,20.0,M,Spring,4.6,Store Pickup,Yes,19,Credit Card,Every 3 Months
296,,Male,Accessories,42.0,M,Winter,2.7,Store Pickup,Yes,24,Credit Card,Quarterly
297,25.0,Male,Footwear,74.0,S,Spring,,2-Day Shipping,Yes,19,Credit Card,Weekly
298,48.0,Male,Footwear,26.0,XL,Summer,4.4,Standard,Yes,4,Credit Card,Bi-Weekly
299,,Male,Clothing,53.0,M,Winter,4.0,Standard,Yes,11,Venmo,Every 3 Months
300,25.0,Male,Footwear,80.0,M,Summer,3.2,Next Day Air,Yes,28,PayPal,
301,29.0,Male,Accessories,98.0,M,Spring,4.4,Store Pickup,Yes,24,PayPal,Weekly
302,,,Clothing,95.0,M,Spring,3.8,Standard,Yes,25,Credit Card,Every 3 Months
303,37.0,Male,Clothing,44.0,L,Summer,3.6,Express,Yes,27,Bank Transfer,Every 3 Months
304,,Male,Footwear,60.0,M,Summer,3.3,Next Day Air,Yes,49,Venmo,Weekly
305,40.0,Male,Clothing,,M,Winter,3.4,Next Day Air,Yes,45,Credit Card,Bi-Weekly
306,60.0,Male,Clothing,59.0,M,Fall,3.5,2-Day Shipping,Yes,26,PayPal,Annually
307,26.0,Male,Outerwear,,S,Summer,,Express,Yes,4,Cash,Annually
308,29.0,Male,,,M,Winter,3.2,Free Shipping,Yes,3,Credit Card,Every 3 Months
309,66.0,Male,Accessories,,M,Fall,3.7,Standard,Yes,45,Venmo,
310,,Male,Clothing,22.0,M,Spring,4.5,Standard,Yes,21,Cash,Fortnightly
311,56.0,Male,Clothing,,M,Winter,,Standard,Yes,50,Cash,Fortnightly
312,69.0,Male,Clothing,52.0,L,Winter,4.1,Store Pickup,Yes,19,Bank Transfer,Monthly
313,,Male,Clothing,89.0,L,Spring,,Next Day Air,Yes,6,PayPal,Annually
314,42.0,Male,,77.0,M,Spring,3.7,Express,Yes,50,Credit Card,
315,30.0,Male,Clothing,24.0,M,Summer,3.3,Store Pickup,Yes,17,Debit Card,Every 3 Months
316,66.0,Male,,24.0,XL,Spring,4.5,Express,Yes,24,Debit Card,Annually
317,36.0,Male,Accessories,22.0,M,Fall,3.3,Free Shipping,Yes,46,Venmo,Monthly
318,58.0,Male,Clothing,82.0,L,Fall,4.3,Standard,Yes,42,Cash,Every 3 Months
319,45.0,Male,Accessories,67.0,M,Winter,2.5,Standard,Yes,10,Cash,
320,47.0,Male,Clothing,74.0,XL,Spring,2.6,Standard,Yes,1,Cash,Every 3 Months
321,,Male,Accessories,,L,Summer,,Standard,Yes,28,Debit Card,
322,41.0,Male,Footwear,36.0,L,Summer,4.7,Free Shipping,Yes,48,Debit Card,Quarterly
323,41.0,Male,Accessories,95.0,S,Winter,3.0,Standard,Yes,47,Credit Card,Monthly
324,66.0,Male,Clothing,,M,Winter,3.5,Next Day Air,Yes,29,PayPal,Bi-Weekly
325,37.0,Male,Clothing,82.0,M,Summer,4.8,Standard,Yes,37,Venmo,Quarterly
326,70.0,Male,Clothing,70.0,M,Winter,,Free Shipping,Yes,38,Debit Card,
327,62.0,Male,Accessories,41.0,M,Fall,,Store Pickup,Yes,48,Bank Transfer,Weekly
328,61.0,Male,Outerwear,42.0,M,Summer,,Free Shipping,Yes,36,PayPal,Weekly
329,48.0,Male,Outerwear,50.0,M,Fall,,Free Shipping,Yes,9,Credit Card,Weekly
330,70.0,Male,Clothing,31.0,S,Summer,,2-Day Shipping,Yes,34,Bank Transfer,Monthly
331,46.0,Male,Clothing,51.0,M,Winter,3.7,Express,Yes,43,Venmo,Bi-Weekly
332,31.0,Male,Clothing,98.0,L,Fall,3.3,Store Pickup,Yes,46,PayPal,Quarterly
333,19.0,Male,Clothing,86.0,M,Winter,2.8,2-Day Shipping,Yes,5,Credit Card,Monthly
334,,Male,Clothing,64.0,M,Winter,4.5,Standard,Yes,15,Bank Transfer,Bi-Weekly
335,41.0,,Clothing,46.0,M,Fall,2.6,Next Day Air,Yes,30,Credit Card,Annually
336,,Male,Clothing,,L,Spring,3.7,Standard,Yes,44,Venmo,Every 3 Months
337,36.0,Male,Accessories,,S,Fall,4.4,Express,Yes,16,PayPal,Annually
338,32.0,Male,Clothing,59.0,M,Winter,,2-Day Shipping,Yes,16,Bank Transfer,Annually
339,69.0,Male,Clothing,79.0,M,Winter,3.5,Express,Yes,16,Cash,Weekly
340,40.0,Male,,,M,Spring,3.8,2-Day Shipping,Yes,21,Credit Card,Every 3 Months
341,,,Clothing,47.0,L,Summer,3.5,Express,Yes,39,Venmo,Every 3 Months
342,,Male,Accessories,,S,Summer,,Store Pickup,Yes,40,Debit Card,Bi-Weekly
343,64.0,Male,Outerwear,36.0,M,Spring,2.6,Next Day Air,Yes,48,Credit Card,Every 3 Months
344,27.0,Male,Footwear,39.0,M,Summer,4.4,Next Day Air,Yes,26,Venmo,Monthly
345,24.0,Male,Clothing,71.0,M,Winter,,Standard,Yes,46,Debit Card,Monthly
346,48.0,Male,,,S,Winter,4.4,Next Day Air,Yes,27,Bank Transfer,Annually
347,49.0,Male,Clothing,50.0,L,Spring,4.7,Next Day Air,Yes,5,Cash,Weekly
348,36.0,Male,Footwear,41.0,L,Fall,3.9,Store Pickup,Yes,43,PayPal,Fortnightly
349,,Male,Clothing,59.0,M,Fall,2.7,Free Shipping,Yes,17,PayPal,
350,37.0,Male,Accessories,,M,Winter,3.7,2-Day Shipping,Yes,3,Bank Transfer,Bi-Weekly
351,,Male,Clothing,,M,Spring,2.6,2-Day Shipping,Yes,47,Bank Transfer,
352,28.0,Male,Clothing,,M,Winter,3.9,Standard,Yes,24,Debit Card,Bi-Weekly
353,27.0,,Clothing,,XL,Fall,4.9,Next Day Air,Yes,12,Cash,Every 3 Months
354,63.0,Male,Footwear,64.0,L,Fall,4.1,Store Pickup,Yes,35,Debit Card,Monthly
355,58.0,Male,Accessories,,S,Fall,3.0,Free Shipping,Yes,42,Venmo,Weekly
356,37.0,Male,Accessories,42.0,XL,Fall,4.1,2-Day Shipping,Yes,1,PayPal,Every 3 Months
357,,Male,Clothing,,L,Spring,3.8,Standard,Yes,27,Cash,Weekly
358,18.0,Male,,56.0,M,Spring,,Standard,Yes,16,Credit Card,
359,48.0,Male,Accessories,,XL,Summer,3.6,Express,Yes,36,Credit Card,Every 3 Months
360,31.0,Male,Footwear,,M,Winter,3.0,Store Pickup,Yes,30,Credit Card,Every 3 Months
361,51.0,Male,Clothing,30.0,M,Summer,3.0,Standard,Yes,18,Debit Card,Fortnightly
362,65.0,Male,Clothing,96.0,M,Spring,2.6,Free Shipping,Yes,45,Cash,Annually
363,53.0,,Footwear,,M,Fall,3.4,Free Shipping,Yes,1,Venmo,Fortnightly
364,55.0,Male,,88.0,L,Winter,,Free Shipping,Yes,42,Bank Transfer,Fortnightly
365,62.0,Male,Footwear,88.0,L,Summer,,Free Shipping,Yes,7,Venmo,Every 3 Months
366,55.0,Male,Accessories,88.0,XL,Summer,,Standard,Yes,50,PayPal,Quarterly
367,64.0,,Clothing,,M,Spring,,Store Pickup,Yes,37,Venmo,Fortnightly
368,52.0,,Clothing,40.0,XL,Spring,2.8,Store Pickup,Yes,18,Bank Transfer,Monthly
369,24.0,Male,Accessories,39.0,M,Spring,4.5,Standard,Yes,29,Cash,Monthly
370,38.0,Male,Accessories,40.0,M,Summer,3.3,Store Pickup,Yes,45,PayPal,Quarterly
371,59.0,Male,Accessories,34.0,M,Winter,3.4,Express,Yes,13,PayPal,Weekly
372,,Male,Footwear,83.0,S,Winter,,2-Day Shipping,Yes,47,PayPal,Monthly
373,,Male,Clothing,85.0,L,Summer,3.7,Standard,Yes,7,Debit Card,Weekly
374,23.0,,Outerwear,27.0,L,Summer,4.6,Express,Yes,11,Venmo,Bi-Weekly
375,69.0,Male,Accessories,78.0,S,Spring,5.0,Store Pickup,Yes,39,Bank Transfer,
376,59.0,Male,Accessories,32.0,M,Summer,4.4,Standard,Yes,6,Debit Card,Quarterly
377,51.0,Male,,,S,Fall,4.9,Express,Yes,2,Venmo,Bi-Weekly
378,,,Accessories,32.0,M,Spring,,Standard,Yes,39,Credit Card,Every 3 Months
379,54.0,Male,Clothing,62.0,L,Winter,4.9,Next Day Air,Yes,23,Credit Card,
380,32.0,Male,Clothing,29.0,S,Fall,4.7,2-Day Shipping,Yes,46,Debit Card,Bi-Weekly
381,39.0,Male,Accessories,69.0,XL,Fall,,Store Pickup,Yes,19,Bank Transfer,Weekly
382,66.0,Male,Accessories,25.0,L,Winter,,Store Pickup,Yes,3,Credit Card,Every 3 Months
383,28.0,Male,,76.0,M,Winter,3.2,Store Pickup,Yes,47,PayPal,Quarterly
384,50.0,Male,Accessories,77.0,S,Fall,2.9,Standard,Yes,6,PayPal,
385,,Male,Clothing,33.0,M,Fall,4.5,2-Day Shipping,Yes,6,Venmo,Annually
386,,Male,Clothing,,S,Fall,2.7,Next Day Air,Yes,12,Credit Card,Bi-Weekly
387,64.0,Male,Accessories,39.0,L,Spring,3.4,Express,Yes,40,PayPal,Quarterly
388,45.0,Male,Outerwear,93.0,L,Summer,,Store Pickup,Yes,38,PayPal,
389,22.0,,Accessories,82.0,M,Summer,2.7,Store Pickup,Yes,10,PayPal,
390,,Male,Footwear,42.0,L,Spring,4.2,Standard,Yes,28,Bank Transfer,Monthly
391,25.0,Male,,71.0,M,Winter,3.2,2-Day Shipping,Yes,19,PayPal,
392,37.0,Male,Clothing,86.0,L,Spring,4.8,Standard,Yes,25,Cash,Fortnightly
393,26.0,Male,Clothing,82.0,XL,Spring,3.3,Next Day Air,Yes,38,Credit Card,Annually
394,,Male,Footwear,65.0,L,Fall,4.2,Standard,Yes,6,PayPal,Fortnightly
395,43.0,Male,,,M,Spring,4.8,Store Pickup,Yes,7,Debit Card,Bi-Weekly
396,37.0,Male,Footwear,65.0,L,Winter,,Store Pickup,Yes,2,PayPal,Annually
397,46.0,Male,Clothing,88.0,S,Fall,3.9,Standard,Yes,24,Bank Transfer,Annually
398,22.0,Male,Accessories,,M,Fall,3.0,Free Shipping,Yes,26,Cash,Annually
399,20.0,Male,Footwear,67.0,S,Winter,4.6,Free Shipping,Yes,25,Debit Card,Every 3 Months
400,60.0,Male,,35.0,L,Fall,,2-Day Shipping,Yes,10,Debit Card,Monthly
401,39.0,Male,Footwear,66.0,M,Winter,4.8,Free Shipping,Yes,14,PayPal,Fortnightly
402,43.0,Male,Clothing,91.0,L,Fall,4.8,Standard,Yes,21,Cash,Quarterly
403,31.0,Male,Accessories,78.0,L,Fall,3.0,Express,Yes,26,PayPal,Monthly
404,19.0,Male,Footwear,45.0,M,Winter,,Next Day Air,Yes,12,Bank Transfer,
405,35.0,Male,Clothing,93.0,M,Spring,4.8,Store Pickup,Yes,11,Credit Card,Monthly
406,41.0,Male,Clothing,74.0,S,Summer,,Standard,Yes,15,Cash,Annually
407,52.0,Male,,,M,Spring,4.6,Express,Yes,13,Cash,Monthly
408,45.0,Male,Clothing,76.0,XL,Spring,3.1,Next Day Air,Yes,5,Credit Card,Bi-Weekly
409,34.0,Male,,66.0,L,Spring,3.4,Express,Yes,36,Cash,Fortnightly
410,35.0,Male,Clothing,51.0,M,Winter,3.3,2-Day Shipping,Yes,32,Bank Transfer,Monthly
411,,,Clothing,26.0,L,Spring,4.8,2-Day Shipping,Yes,1,Credit Card,Quarterly
412,,Male,Clothing,29.0,M,Summer,2.8,Express,Yes,15,PayPal,Annually
413,24.0,Male,Outerwear,,M,Summer,3.1,Store Pickup,Yes,3,Bank Transfer,Weekly
414,70.0,Male,Accessories,99.0,S,Summer,4.6,Free Shipping,Yes,48,Cash,
415,,Male,,88.0,L,Winter,2.6,Store Pickup,Yes,30,Debit Card,Weekly
416,67.0,Male,,31.0,M,Winter,2.6,Express,Yes,40,Bank Transfer,Monthly
417,36.0,Male,Accessories,55.0,L,Spring,3.8,Free Shipping,Yes,24,Bank Transfer,Fortnightly
418,23.0,Male,Footwear,81.0,L,Fall,4.5,Free Shipping,Yes,48,Debit Card,Quarterly
419,,,Clothing,,L,Spring,3.0,Standard,Yes,27,Venmo,Bi-Weekly
420,53.0,Male,,91.0,S,Winter,3.5,Free Shipping,Yes,14,Credit Card,
421,32.0,Male,Clothing,,S,Spring,3.8,Free Shipping,Yes,18,Debit Card,
422,38.0,Male,Clothing,40.0,M,Winter,3.5,Standard,Yes,48,Cash,Bi-Weekly
423,47.0,Male,Clothing,59.0,M,Fall,3.1,Store Pickup,Yes,32,Debit Card,Annually
424,46.0,Male,Accessories,26.0,L,Spring,,Store Pickup,Yes,21,Credit Card,Bi-Weekly
425,66.0,Male,Clothing,23.0,M,Winter,4.3,Standard,Yes,42,PayPal,Fortnightly
426,40.0,Male,Clothing,87.0,S,Winter,3.3,Store Pickup,Yes,4,Credit Card,Quarterly
427,43.0,Male,Clothing,71.0,M,Winter,4.7,Express,Yes,19,Credit Card,Quarterly
428,58.0,Male,Accessories,91.0,L,Winter,4.5,Store Pickup,Yes,6,Credit Card,Quarterly
429,21.0,Male,Outerwear,64.0,XL,Winter,2.9,Free Shipping,Yes,2,Debit Card,Fortnightly
430,42.0,Male,Footwear,94.0,M,Winter,,2-Day Shipping,Yes,21,Cash,Fortnightly
431,24.0,Male,Clothing,40.0,M,Summer,3.5,Store Pickup,Yes,40,Debit Card,Annually
432,43.0,Male,Accessories,76.0,L,Winter,,Store Pickup,Yes,33,Cash,Fortnightly
433,47.0,Male,,86.0,S,Fall,3.3,Free Shipping,Yes,26,Venmo,Weekly
434,49.0,Male,Clothing,92.0,M,Fall,3.2,Store Pickup,Yes,23,Credit Card,
435,50.0,Male,Footwear,,L,Spring,,Store Pickup,Yes,39,PayPal,
436,51.0,Male,Outerwear,,XL,Winter,3.6,Next Day Air,Yes,42,Bank Transfer,Monthly
437,40.0,Male,,46.0,L,Summer,4.6,Free Shipping,Yes,41,Bank Transfer,Weekly
438,45.0,Male,Accessories,50.0,M,Summer,2.6,Next Day Air,Yes,41,PayPal,Annually
439,52.0,Male,Accessories,23.0,M,Winter,4.3,Express,Yes,12,Credit Card,Fortnightly
440,62.0,Male,Outerwear,50.0,M,Summer,3.4,Free Shipping,Yes,31,Cash,
441,20.0,Male,Clothing,89.0,XL,Winter,3.5,Store Pickup,Yes,34,Debit Card,Fortnightly
442,43.0,,Clothing,81.0,M,Winter,4.2,Standard,Yes,32,Credit Card,Annually
443,29.0,Male,Accessories,69.0,M,Fall,3.5,Store Pickup,Yes,31,Credit Card,
444,22.0,Male,Accessories,67.0,M,Summer,3.6,Free Shipping,Yes,24,PayPal,Annually
445,48.0,Male,Clothing,20.0,M,Summer,4.3,Store Pickup,Yes,31,Debit Card,Annually
446,42.0,Male,Footwear,29.0,M,Fall,4.9,Standard,Yes,18,Venmo,Annually
447,19.0,Male,Clothing,74.0,M,Summer,,Store Pickup,Yes,15,Venmo,Monthly
448,60.0,Male,Clothing,82.0,S,Spring,,Standard,Yes,7,Bank Transfer,Every 3 Months
449,32.0,Male,Accessories,23.0,M,Summer,3.4,Next Day Air,Yes,35,Bank Transfer,Fortnightly
450,26.0,Male,Accessories,45.0,L,Summer,2.9,2-Day Shipping,Yes,35,Bank Transfer,Monthly
451,,Male,Footwear,21.0,L,Summer,2.7,Store Pickup,Yes,19,Credit Card,Monthly
452,,Male,Accessories,31.0,M,Summer,4.3,Express,Yes,26,Credit Card,Fortnightly
453,45.0,Male,Clothing,45.0,M,Summer,3.3,Express,Yes,39,PayPal,Fortnightly
454,54.0,Male,Accessories,56.0,XL,Winter,2.8,Next Day Air,Yes,22,Credit Card,Weekly
455,37.0,Male,Outerwear,97.0,S,Summer,3.2,Next Day Air,Yes,14,Cash,Bi-Weekly
456,54.0,,Clothing,100.0,XL,Fall,3.6,Store Pickup,Yes,50,Debit Card,Fortnightly
457,50.0,Male,Clothing,96.0,S,Fall,4.0,2-Day Shipping,Yes,33,Credit Card,
458,25.0,Male,Accessories,99.0,M,Spring,4.9,Next Day Air,Yes,48,Debit Card,Every 3 Months
459,47.0,Male,Clothing,,L,Winter,,2-Day Shipping,Yes,48,PayPal,Monthly
460,63.0,Male,Accessories,30.0,L,Winter,3.8,Standard,Yes,27,PayPal,Fortnightly
461,64.0,Male,Footwear,65.0,L,Summer,3.7,Store Pickup,Yes,27,Bank Transfer,Weekly
462,18.0,Male,Footwear,93.0,M,Winter,,Express,Yes,20,Venmo,Weekly
463,59.0,Male,Outerwear,81.0,M,Fall,,Express,Yes,48,Venmo,Every 3 Months
464,,Male,Accessories,81.0,S,Summer,2.7,Standard,Yes,29,Venmo,Weekly
465,23.0,Male,Accessories,52.0,M,Winter,,Next Day Air,Yes,45,PayPal,Monthly
466,54.0,Male,Clothing,88.0,M,Summer,2.8,Next Day Air,Yes,25,Cash,Quarterly
467,38.0,,Clothing,,L,Winter,4.6,Free Shipping,Yes,25,PayPal,Weekly
468,19.0,Male,Accessories,51.0,S,Spring,4.5,2-Day Shipping,Yes,37,Debit Card,Every 3 Months
469,34.0,Male,Accessories,38.0,S,Fall,5.0,Free Shipping,Yes,16,Cash,Quarterly
470,21.0,Male,Clothing,46.0,L,Fall,4.1,2-Day Shipping,Yes,30,Debit Card,Bi-Weekly
471,50.0,Male,Clothing,,L,Summer,4.6,Express,Yes,6,Cash,Every 3 Months
472,55.0,Male,Accessories,72.0,XL,Winter,,2-Day Shipping,Yes,36,Bank Transfer,Quarterly
473,,Male,Clothing,,L,Winter,,Free Shipping,Yes,3,Bank Transfer,Quarterly
474,,Male,Outerwear,,L,Spring,3.9,Store Pickup,Yes,29,PayPal,Every 3 Months
475,62.0,Male,Clothing,76.0,XL,Summer,2.6,2-Day Shipping,Yes,15,Cash,Quarterly
476,21.0,Male,Footwear,66.0,L,Summer,2.7,Free Shipping,Yes,18,Debit Card,Annually
477,21.0,Male,Accessories,90.0,M,Spring,3.5,Free Shipping,Yes,2,Debit Card,Fortnightly
478,42.0,Male,Clothing,,M,Summer,,Free Shipping,Yes,49,Debit Card,Weekly
479,35.0,,Accessories,43.0,XL,Winter,,Free Shipping,Yes,48,Venmo,Annually
480,,Male,Accessories,84.0,L,Winter,3.3,Store Pickup,Yes,43,Venmo,Monthly
481,68.0,Male,Clothing,,M,Summer,4.8,Standard,Yes,30,Debit Card,Bi-Weekly
482,46.0,Male,Accessories,88.0,L,Fall,3.2,2-Day Shipping,Yes,10,PayPal,Fortnightly
483,41.0,Male,Accessories,42.0,M,Winter,2.5,2-Day Shipping,Yes,11,Venmo,Annually
484,23.0,Male,Clothing,73.0,M,Fall,3.9,Store Pickup,Yes,12,Debit Card,Weekly
485,68.0,Male,Accessories,,L,Summer,,Free Shipping,Yes,28,Bank Transfer,Quarterly
486,,Male,Footwear,44.0,S,Spring,,Next Day Air,Yes,36,Debit Card,Fortnightly
487,38.0,Male,,63.0,M,Fall,2.8,Store Pickup,Yes,37,Venmo,Every 3 Months
488,41.0,Male,Outerwear,,L,Winter,4.4,Store Pickup,Yes,22,Credit Card,Quarterly
489,,Male,Clothing,29.0,L,Spring,,Standard,Yes,32,Venmo,Weekly
490,49.0,,Clothing,,M,Summer,3.2,Standard,Yes,40,PayPal,Annually
491,57.0,Male,Footwear,,M,Winter,4.2,2-Day Shipping,Yes,47,Cash,Monthly
492,,Male,Outerwear,69.0,M,Summer,,2-Day Shipping,Yes,24,Credit Card,
493,50.0,Male,Clothing,62.0,M,Fall,3.9,Standard,Yes,11,Debit Card,Weekly
494,28.0,Male,Accessories,48.0,XL,Summer,4.7,Store Pickup,Yes,19,Cash,Bi-Weekly
495,38.0,Male,Footwear,,M,Winter,4.5,Express,Yes,42,Debit Card,Weekly
496,33.0,Male,,36.0,XL,Fall,3.3,Free Shipping,Yes,6,Debit Card,Fortnightly
497,30.0,Male,Clothing,63.0,S,Fall,,Express,Yes,31,Venmo,Fortnightly
498,,Male,Footwear,39.0,S,Winter,4.6,Free Shipping,Yes,31,Cash,Weekly
499,43.0,Male,Footwear,,M,Spring,,Free Shipping,Yes,27,Bank Transfer,Monthly
500,,,Footwear,,L,Winter,4.8,Express,Yes,24,PayPal,Monthly
501,,Male,Clothing,31.0,L,Fall,4.8,Next Day Air,Yes,35,Venmo,Every 3 Months
502,64.0,Male,Footwear,45.0,M,Spring,2.9,Next Day Air,Yes,21,Venmo,Annually
503,59.0,Male,Clothing,30.0,S,Fall,2.8,Express,Yes,8,PayPal,Fortnightly
504,55.0,Male,Footwear,24.0,M,Summer,3.2,Next Day Air,Yes,26,Bank Transfer,Quarterly
505,42.0,Male,Footwear,22.0,M,Winter,3.9,Free Shipping,Yes,26,PayPal,Annually
506,,Male,,63.0,L,Spring,4.3,Express,Yes,9,Cash,Bi-Weekly
507,28.0,Male,Accessories,,M,Fall,2.7,2-Day Shipping,Yes,48,Debit Card,
508,,Male,Clothing,20.0,M,Spring,5.0,Store Pickup,Yes,33,Debit Card,Fortnightly
509,27.0,Male,Accessories,,S,Winter,3.7,Store Pickup,Yes,31,PayPal,Quarterly
510,41.0,Male,Clothing,80.0,L,Summer,3.9,Free Shipping,Yes,17,Debit Card,Weekly
511,21.0,Male,Clothing,87.0,M,Fall,3.9,2-Day Shipping,Yes,22,Venmo,Annually
512,61.0,Male,Clothing,,L,Fall,3.1,Free Shipping,Yes,8,PayPal,Annually
513,19.0,Male,Accessories,49.0,L,Winter,3.3,Next Day Air,Yes,2,Bank Transfer,Monthly
514,22.0,Male,Accessories,65.0,M,Fall,,Store Pickup,Yes,45,Venmo,Annually
515,,,Clothing,62.0,S,Winter,4.3,Standard,Yes,47,PayPal,Quarterly
516,,Male,Accessories,67.0,L,Spring,4.5,Next Day Air,Yes,7,Cash,
517,,Male,Clothing,41.0,L,Fall,2.8,2-Day Shipping,Yes,19,Debit Card,Bi-Weekly
518,61.0,,Footwear,49.0,L,Fall,2.7,Free Shipping,Yes,44,Cash,Every 3 Months
519,,Male,Clothing,100.0,M,Fall,2.9,Next Day Air,Yes,16,Venmo,Every 3 Months
520,19.0,Male,Accessories,,L,Summer,4.4,2-Day Shipping,Yes,17,Bank Transfer,Quarterly
521,51.0,Male,Accessories,84.0,M,Spring,,Free Shipping,Yes,20,Debit Card,Quarterly
522,36.0,Male,Clothing,,L,Winter,,Standard,Yes,50,Bank Transfer,Annually
523,65.0,Male,Accessories,88.0,M,Spring,,Store Pickup,Yes,37,Cash,Quarterly
524,46.0,Male,Footwear,,M,Spring,4.9,Express,Yes,5,PayPal,Quarterly
525,59.0,Male,,39.0,M,Summer,4.8,Free Shipping,Yes,44,PayPal,Annually
526,51.0,Male,Outerwear,37.0,M,Spring,3.2,Next Day Air,Yes,41,Debit Card,Monthly
527,51.0,Male,Clothing,,S,Winter,4.9,Standard,Yes,19,Cash,Monthly
528,21.0,Male,Clothing,,L,Winter,4.3,Next Day Air,Yes,47,Bank Transfer,Every 3 Months
529,,Male,Footwear,88.0,S,Winter,3.2,Express,Yes,40,Cash,
530,32.0,Male,,84.0,M,Fall,3.7,Standard,Yes,6,Credit Card,Monthly
531,48.0,Male,,37.0,XL,Winter,,Store Pickup,Yes,25,Credit Card,Bi-Weekly
532,50.0,Male,Footwear,,L,Fall,3.4,Next Day Air,Yes,42,Cash,Weekly
533,26.0,Male,Clothing,76.0,L,Winter,4.1,Express,Yes,35,Bank Transfer,Every 3 Months
534,,Male,,,L,Spring,4.5,Next Day Air,Yes,17,Debit Card,Weekly
535,65.0,,Accessories,72.0,L,Fall,4.5,Next Day Air,Yes,4,PayPal,Quarterly
536,56.0,Male,Clothing,45.0,L,Spring,3.2,Free Shipping,Yes,24,Bank Transfer,Weekly
537,44.0,Male,Outerwear,,S,Fall,4.4,Store Pickup,Yes,16,Debit Card,Every 3 Months
538,50.0,Male,Clothing,49.0,S,Summer,3.0,Store Pickup,Yes,14,Debit Card,Annually
539,27.0,Male,Clothing,22.0,XL,Spring,3.2,Free Shipping,Yes,43,Cash,
540,49.0,Male,Outerwear,,M,Winter,4.0,Store Pickup,Yes,49,Debit Card,
541,49.0,Male,Clothing,37.0,M,Spring,3.1,Next Day Air,Yes,33,Cash,Every 3 Months
542,52.0,Male,Outerwear,27.0,L,Fall,,Next Day Air,Yes,45,Cash,Bi-Weekly
543,27.0,Male,Footwear,79.0,XL,Spring,4.6,Next Day Air,Yes,35,Cash,Bi-Weekly
544,53.0,Male,Clothing,98.0,S,Spring,4.3,Express,Yes,11,Credit Card,Monthly
545,34.0,,Footwear,64.0,S,Summer,3.3,Standard,Yes,30,Bank Transfer,Every 3 Months
546,33.0,Male,,32.0,L,Summer,3.5,2-Day Shipping,Yes,48,Debit Card,Annually
547,62.0,Male,Clothing,74.0,M,Winter,3.4,Free Shipping,Yes,45,Venmo,Bi-Weekly
548,38.0,Male,Outerwear,,M,Winter,,Free Shipping,Yes,26,Venmo,Weekly
549,,Male,Accessories,64.0,M,Winter,4.6,Store Pickup,Yes,41,Debit Card,Every 3 Months
550,31.0,Male,Accessories,29.0,S,Fall,,Express,Yes,37,Venmo,Bi-Weekly
551,62.0,Male,Accessories,62.0,M,Summer,,Store Pickup,Yes,12,PayPal,
552,29.0,Male,Outerwear,78.0,XL,Fall,3.1,2-Day Shipping,Yes,27,Cash,Bi-Weekly
553,24.0,Male,Clothing,94.0,M,Fall,3.5,Express,Yes,18,Bank Transfer,
554,63.0,Male,,59.0,M,Winter,,Express,Yes,15,Credit Card,Quarterly
555,56.0,,Footwear,47.0,M,Summer,3.0,Express,Yes,34,Bank Transfer,Weekly
556,,Male,Accessories,,M,Fall,,Express,Yes,37,Venmo,Annually
557,40.0,Male,,90.0,L,Winter,,Store Pickup,Yes,21,Cash,Fortnightly
558,,Male,Clothing,60.0,M,Spring,2.9,Free Shipping,Yes,31,Debit Card,Weekly
559,50.0,Male,Footwear,77.0,L,Fall,3.2,Express,Yes,43,Debit Card,Every 3 Months
560,66.0,Male,Accessories,,M,Fall,,Store Pickup,Yes,22,Bank Transfer,Monthly
561,25.0,Male,Accessories,48.0,L,Fall,3.3,Free Shipping,Yes,12,Debit Card,Annually
562,65.0,Male,Outerwear,65.0,M,Fall,2.6,Next Day Air,Yes,25,PayPal,Fortnightly
563,53.0,Male,Clothing,62.0,M,Summer,3.5,Standard,Yes,40,Debit Card,Annually
564,61.0,Male,Footwear,,M,Fall,4.4,Standard,Yes,16,Debit Card,Quarterly
